1.368e-05,0.00050875,0.0003199,0.00031129,0.00020249,0.00022631,0.00029455,0.000325,0.00030623,0.00031108,0.00028006,0.00033455,0.00025346,0.00051823,0.00029138,0.00016765,0.00022363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.00010629,0.00014094,0.00053561,0.00039652,0.00043845,0.00043878,0.00042835,0.00027844,0.00030068,0.00050702,0.00044432,0.00031584,0.00041532,0.00014871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00019473,0.00027508,0.00046122,0.00021822,0.00025186,0.00037406,0.00032662,0.00037227,0.00051945,0.00028638,0.00038731,0.00042805,0.00030764,0.00038846,0.00020142,0.00040178,0.00025418,0.00032378,0.00038151,0.00036104,0.00038361,0.00044504,0.00031359,0.0004248,0.00040116,0.00031621,0.00033818,0.00034687,0.00041769,0.00039768,0.00024684,0.00030494,0.0003433,0.00028262,0.00032783,0.00023631,0.00037374,0.00036504,0.00014942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00040586,0.00050637,0.00023353,0.00033518,0.00038728,0.00026633,0.00027508,0.00029191,0.0003201,0.00032398,0.00027549,0.00028651,0.00028901,0.00028467,0.00024699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.00012879,0.00081158,0.00036865,0.00052722,0.00037393,0.00036605,0.00043035,0.0003936,0.00037792,0.00032787,0.00034371,0.0004206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.6778e-05,0.00026404,0.00043405,0.00054618,0.00076293,0.00056105,0.00025661,0.00021312,0.00033511,0.00040191,0.00035337,0.00029342,0.00025866,0.00023313,0.00040325,0.00025019,0.00038824,0.00022648,0.00062038,0.00013525,0.00032935,0.00023125,0.00022754,0.00017263,0.00042882,0.000414,0.00031125,0.00028288,0.00034498,0.00034421,0.00022496,0.00025524,0.00036655,0.0003505,0.00028844,0.00030469,0.00035676,0.000314,0.00035044,0.00026838,0.00038806,0.00025501,0.00054146,0.0007319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00046248,0.00037082,0.00025486,0.00022793,0.00033823,0.00029697,0.0003244,0.00029885,0.00027178,0.00034995,0.00023828,0.00028491,0.00027939,0.00036459,0.00037194,0.00028755,0.00033523,0.00034238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.00022349,0.0002164,0.00038014,0.00037776,0.00043801,0.00040976,0.00040568,0.00039124,0.00035275,0.00041545,0.00046996,0.0004381,0.00027724,0.00032326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00010336,0.00036701,0.00027419,0.00028553,0.00049879,0.00037207,0.00030478,0.00026017,0.0004077,0.00027617,0.00040377,0.00043166,0.00030749,0.00040901,0.00035917,0.00031246,0.00028452,0.00032772,0.00019653,0.00031252,0.00033453,0.00029523,0.00031437,0.00029512,0.00048059,0.00034943,0.0001318,0.00042602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.503e-05,7.1536e-05,0.00047572,0.00041219,0.00030567,0.00025485,0.00029277,0.00030445,0.0002842,0.00031369,0.00027793,0.00030255,0.00028916,0.00028093,0.00015656,0.00031985,0.00024087,0.00041851,0.0003617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.00011776,0.00047619,0.00040521,0.00051192,0.00048442,0.00036747,0.00037296,0.00033436,0.00046064,0.00036742,0.00032943,0.00056989,0.00045265,0.00043578,0.00020695,0.00015227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00055179,0.00012425,0.00018343,0.00032587,0.00022827,0.00012603,0.00021377,0.00034455,0.00031556,0.00034869,0.00032638,0.00025751,0.00030807,0.00029063,0.00024348,0.00031474,0.00033742,0.0002727,0.00029784,0.00031195,0.0003841,0.00017214,0.00012366,0.00026037,0.00027933,0.0002584,0.0002117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
