gen,art_freq,ven_freq,art_freq_ste,ven_freq_ste,art_len,cap_len,ven_len,art_len_ste,cap_len_ste,ven_len_ste,art_dia,cap_dia,ven_dia,art_dia_ste,cap_dia_ste,ven_dia_ste,
1,0,0,NaN,NaN,340.39,NaN,273.76,45.819,NaN,44.965,33.155,NaN,64.508,0.65489,NaN,1.7101
2,0,0,NaN,NaN,310.46,NaN,326.45,34.244,NaN,30.963,28.66,NaN,38.307,0.41648,NaN,1.2572
3,0,0.68,NaN,0.11547,349.53,NaN,321.21,30.549,NaN,27.103,25.207,NaN,36.176,0.47309,NaN,1.7907
4,0.04,0.8,0.2,0.19094,311.6,468.19,393.75,14.269,0,29.365,20.943,7.2466,31.243,0.34037,0,1.5743
5,1.12,1.32,0.29138,0.29472,317.47,355.38,316.98,13.388,62.682,28.68,18.882,9.5653,29.174,0.36145,0.45353,0.98359
6,2.52,1.48,0.28943,0.33665,296.12,341.9,319.94,8.1401,35.195,20.748,17.113,8.6474,25.563,0.26044,0.35208,1.0281
7,6.04,3,0.47074,0.59861,309.6,399.19,339.63,9.684,21.709,23.524,15.617,8.7511,25.484,0.23997,0.28405,1.3199
8,11,3.32,0.92916,0.55423,314.66,397.15,308.6,5.7683,19.928,21.741,14.374,8.8947,24.817,0.20989,0.13939,0.69071
9,18.16,3.2,1.1397,0.47507,307.25,384.48,371.36,5.2982,11.112,25.252,13.555,8.9243,24.17,0.20075,0.10292,0.73776
10,24.48,3.64,1.6645,0.44302,311.62,384.33,316.79,5.6266,9.5086,14.522,13.098,8.8765,22.399,0.16241,0.066502,0.77247
11,26.8,4.16,1.4107,0.57639,305.9,389,331.66,6.3073,7.573,16.965,12.629,8.9862,23.035,0.20019,0.12445,0.81355
12,25.56,4.48,1.6503,0.51411,302.25,365.81,329.52,6.7586,9.901,14.486,12.111,9.22,22.694,0.19778,0.13134,0.75685
13,23.04,5.16,1.3159,0.63948,329.51,388.18,329.71,9.5952,8.6357,18.182,11.907,8.9867,22.106,0.14538,0.086678,0.67749
14,16.32,4.92,1.1758,0.53007,320.51,400.11,358.08,12.937,11.361,17.069,12.076,8.8047,21.961,0.28162,0.149,0.80332
15,10.64,5.52,1.2054,0.9537,306.42,383.78,309.47,19.295,26.964,12.167,11.582,9.0432,21.469,0.39184,0.24487,0.62034
16,6,5.76,0.73485,0.7985,308.47,330.66,329.11,28.355,21.168,15.159,11.297,9.4123,20.526,0.29919,0.24686,0.60052
17,4.28,6.68,0.96506,0.91053,251.94,369.23,308.27,26.953,19.941,16.565,11.629,8.881,20.961,0.54275,0.23872,0.7615
18,1.76,6.72,0.75982,0.97987,316,353.17,326.08,28.422,39.962,15.216,10.797,8.9311,20.581,0.62316,0.36121,0.64223
19,1.44,6.84,1.0527,0.91411,387.65,354.63,340.44,32.634,31.462,22.995,10.828,9.1822,20.933,0.60058,0.36494,0.71313
20,0.52,6.6,0.9877,0.91652,269.65,194.85,317.82,105.43,73.275,11.955,11.227,7.9508,20.749,0.711,0.8572,0.80208
21,0.2,6.88,0.5,1.1293,140.35,367.47,338.44,0,20.93,13.072,9.3557,8.6923,20.413,0,1.8856,1.0796
22,0.08,7.64,0.4,1.1396,NaN,444.73,327.9,NaN,0,17.202,NaN,10.903,20.399,NaN,0,1.0228
23,0,6.52,NaN,1.1683,NaN,NaN,308.68,NaN,NaN,16.764,NaN,NaN,19.199,NaN,NaN,0.70637
24,0,6.64,NaN,0.75029,NaN,NaN,314.54,NaN,NaN,16.076,NaN,NaN,19.222,NaN,NaN,0.62977
25,0,5.28,NaN,0.57015,NaN,NaN,352.68,NaN,NaN,13.322,NaN,NaN,18.786,NaN,NaN,0.657
26,0,6.28,NaN,0.58458,NaN,NaN,304.25,NaN,NaN,16.486,NaN,NaN,19.469,NaN,NaN,0.60329
27,0,5.16,NaN,0.60189,NaN,NaN,308.32,NaN,NaN,18.883,NaN,NaN,19.379,NaN,NaN,0.67139
28,0,4.76,NaN,0.76219,NaN,NaN,320.89,NaN,NaN,19.245,NaN,NaN,19.633,NaN,NaN,0.65662
29,0,4.48,NaN,0.66606,NaN,NaN,308.28,NaN,NaN,12.514,NaN,NaN,19.545,NaN,NaN,0.74638
30,0,4.28,NaN,0.87801,NaN,NaN,333.65,NaN,NaN,19.652,NaN,NaN,17.607,NaN,NaN,0.81951
31,0,5.88,NaN,1.0006,NaN,NaN,333.83,NaN,NaN,20.56,NaN,NaN,18.235,NaN,NaN,0.60345
32,0,4.72,NaN,0.9745,NaN,NaN,364.91,NaN,NaN,35.487,NaN,NaN,18.265,NaN,NaN,0.57785
33,0,4.72,NaN,1.1756,NaN,NaN,325.69,NaN,NaN,15.549,NaN,NaN,17.856,NaN,NaN,0.6712
34,0,4.08,NaN,0.81628,NaN,NaN,337.92,NaN,NaN,24.569,NaN,NaN,17.634,NaN,NaN,0.6514
35,0,3.64,NaN,0.81913,NaN,NaN,350.64,NaN,NaN,28.318,NaN,NaN,18.067,NaN,NaN,1.1388
36,0,2.92,NaN,0.76349,NaN,NaN,366.44,NaN,NaN,47.811,NaN,NaN,18.742,NaN,NaN,1.2458
37,0,2.36,NaN,0.91245,NaN,NaN,347.46,NaN,NaN,30.506,NaN,NaN,18.258,NaN,NaN,1.0665
38,0,2.52,NaN,1.222,NaN,NaN,318.13,NaN,NaN,23.125,NaN,NaN,16.813,NaN,NaN,0.91059
39,0,2.04,NaN,0.64291,NaN,NaN,311.72,NaN,NaN,26.946,NaN,NaN,18.372,NaN,NaN,1.0941
40,0,1.84,NaN,0.9671,NaN,NaN,305.44,NaN,NaN,28.042,NaN,NaN,17.911,NaN,NaN,0.8958
41,0,1.84,NaN,0.88626,NaN,NaN,293.85,NaN,NaN,24.372,NaN,NaN,17.461,NaN,NaN,1.4153
42,0,1.48,NaN,0.82843,NaN,NaN,297.2,NaN,NaN,36.357,NaN,NaN,17.244,NaN,NaN,1.0596
43,0,1.52,NaN,0.76985,NaN,NaN,326.23,NaN,NaN,53.069,NaN,NaN,18.264,NaN,NaN,1.5875
44,0,1,NaN,0.677,NaN,NaN,333.22,NaN,NaN,66.071,NaN,NaN,17.397,NaN,NaN,1.4125
45,0,1.04,NaN,0.65733,NaN,NaN,267.74,NaN,NaN,11.744,NaN,NaN,17.194,NaN,NaN,0.99529
46,0,0.72,NaN,0.65107,NaN,NaN,298.79,NaN,NaN,32.485,NaN,NaN,18.187,NaN,NaN,1.8975
47,0,1.04,NaN,1.0683,0,0,273.52,NaN,NaN,60.258,0,0,14.082,NaN,NaN,2.9509
48,0,0.76,NaN,0.69001,0,0,197.4,NaN,NaN,87.712,0,0,8.7527,NaN,NaN,3.4472
49,0,0.72,NaN,0.59535,0,0,187.91,NaN,NaN,82.765,0,0,9.1852,NaN,NaN,3.6431
50,0,0.8,NaN,0.69722,0,0,127.63,NaN,NaN,77.215,0,0,7.3973,NaN,NaN,3.9094
51,0,0.6,NaN,0.61914,0,0,106.55,NaN,NaN,80.492,0,0,5.0946,NaN,NaN,3.8101
52,0,0.4,NaN,0.5,0,0,71.888,NaN,NaN,81.758,0,0,4.3832,NaN,NaN,4.6547
53,0,0.28,NaN,0.48648,0,0,76.392,NaN,NaN,81.454,0,0,3.3327,NaN,NaN,3.5593
54,0,0.6,NaN,1.0801,0,0,66.357,NaN,NaN,132.39,0,0,1.5033,NaN,NaN,2.703
55,0,0.2,NaN,0.5,0,0,9.85,NaN,NaN,35.515,0,0,1.1385,NaN,NaN,4.1051
56,0,0.08,NaN,0.4,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
57,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
58,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
59,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
60,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
61,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
62,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
63,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
64,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
65,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
66,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
67,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
68,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
69,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
