EGL_Thickness,Res_RTBRSB,,ste
1e-08,1,7.3258e-09
1.1e-07,1.0128,4.179e-06
2.1e-07,1.036,1.0096e-05
3.1e-07,1.0572,1.5487e-05
4.1e-07,1.0783,2.1092e-05
5.1e-07,1.1001,2.7018e-05
6.1e-07,1.1229,3.3327e-05
7.1e-07,1.1467,4.001e-05
8.1e-07,1.1717,4.7131e-05
9.1e-07,1.1979,5.4703e-05
1.01e-06,1.2252,6.2719e-05
