2.8367e-05,NaN,2.0823e-05,1.7407e-05,1.5888e-05,1.485e-05,1.335e-05,1.3301e-05,1.3501e-05,1.183e-05,1.1874e-05,1.179e-05,1.1437e-05,1.0743e-05,1.1025e-05,1.1635e-05,1.0042e-05,1.194e-05,9.8905e-06,1.3318e-05,1.1249e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,9.8402e-06,9.6655e-06,8.044e-06,9.6957e-06,9.212e-06,8.3256e-06,8.9143e-06,8.7538e-06,9.5951e-06,7.9334e-06,8.4957e-06,8.9258e-06,8.8235e-06,9.9764e-06,7.9918e-06,1.0556e-05,8.4242e-06,1.0385e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.2624e-05,4.5175e-05,NaN,3.6986e-05,2.1169e-05,2.9458e-05,2.7118e-05,2.2783e-05,2.408e-05,2.3563e-05,1.8343e-05,1.7121e-05,1.8774e-05,1.6949e-05,1.9104e-05,1.7508e-05,1.936e-05,1.8428e-05,1.6168e-05,1.8348e-05,2.3359e-05,1.8364e-05,2.2513e-05,1.5087e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5232e-05,2.7208e-05,1.726e-05,1.3185e-05,1.5141e-05,1.3983e-05,1.2556e-05,1.3773e-05,1.2694e-05,1.221e-05,1.1848e-05,1.1238e-05,1.1239e-05,1.4033e-05,1.414e-05,1.1981e-05,1.2625e-05,1.1091e-05,1.0517e-05,1.2383e-05,1.1982e-05,7.8413e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,9.4987e-06,6.3574e-06,8.1217e-06,1.0378e-05,6.2461e-06,8.7702e-06,9.3948e-06,9.746e-06,8.0107e-06,8.2147e-06,8.3124e-06,1.0789e-05,9.5766e-06,1.0713e-05,8.2133e-06,8.1618e-06,9.3328e-06,8.3226e-06,1.153e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.2157e-05,4.3252e-05,2.4077e-05,4.5569e-05,2.6375e-05,2.3644e-05,2.5793e-05,2.2395e-05,2.1259e-05,1.934e-05,1.7087e-05,2.0432e-05,1.8332e-05,1.9355e-05,1.6118e-05,1.8954e-05,1.6827e-05,1.732e-05,1.5962e-05,1.7366e-05,1.5993e-05,1.4184e-05,1.4624e-05,1.303e-05,1.2991e-05,1.1179e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
