EGL_Thickness,Res_RTBRSB,,ste
1e-08,1,7.0822e-07
1.1e-07,1.0213,0.00039422
2.1e-07,1.0538,0.00085373
3.1e-07,1.0848,0.0013323
4.1e-07,1.1169,0.0018612
5.1e-07,1.1508,0.0024508
6.1e-07,1.1869,0.003109
7.1e-07,1.2257,0.003846
8.1e-07,1.2674,0.0046721
9.1e-07,1.3122,0.0056025
1.01e-06,1.3604,0.0066478
