0,0,0,0,1,4,2,5,12,13,21,11,14,21,29,14,7,12,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,2,2,9,4,5,25,23,16,13,19,18,4,8,10,8,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,6,7,2,10,21,16,20,9,14,5,12,13,12,13,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2,4,4,3,4,12,10,14,8,10,16,12,13,9,12,1,8,10,10,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
